age,type,origin,rarity
2246,2,0,1.70155
2262,1,3,1.70157
2247,3,0,1.70169
2264,4,2,1.70185
2269,4,0,1.70199
2240,1,2,1.70199
2248,3,0,1.70201
2270,4,0,1.70231
2246,1,4,1.70247
2276,3,4,1.70258
2246,0,5,1.70265
2265,2,5,1.70272
2261,0,0,1.70291
2251,3,0,1.70299
2264,3,3,1.70314
2267,1,3,1.70319
2252,3,0,1.70331
2262,2,1,1.70342
2272,3,2,1.70351
2268,1,3,1.70351
2245,1,2,1.70362
2248,4,4,1.70386
2246,1,2,1.70394
2258,0,3,1.70397
2266,4,3,1.70397
2261,4,1,1.70402
2259,0,6,1.70411
2261,1,0,1.7042
2271,1,3,1.70448
2294,1,1,1.70449
2257,3,5,1.70456
2260,0,3,1.70461
2268,1,6,1.70462
2269,1,6,1.70494
2272,2,5,1.70499
2267,2,1,1.70503
2252,4,4,1.70515
2254,3,6,1.70525
2266,1,5,1.70527
2265,4,1,1.70531
2269,0,1,1.7055
2271,1,6,1.70559
2281,4,0,1.70586
2256,0,5,1.7059
2271,0,1,1.70614
2262,2,0,1.70674
2282,3,2,1.70674
2255,2,3,1.70687
2280,4,2,1.70702
2268,0,6,1.70702
2276,3,3,1.70702
2290,3,4,1.7071
2277,3,3,1.70735
2275,0,0,1.70744
2287,4,6,1.70761
2262,1,4,1.70766
2265,2,0,1.70771
2262,3,1,1.70785
2282,1,3,1.70804
2259,1,2,1.70816
2267,2,6,1.70818
2284,4,2,1.70831
2262,4,4,1.7084
2278,0,0,1.70841
2264,0,5,1.7085
2295,3,4,1.70871
2265,0,5,1.70882
2291,4,6,1.70891
2274,0,6,1.70897
2262,1,2,1.70914
2274,0,3,1.70915
2280,2,1,1.70924
2286,1,3,1.70933
2291,3,2,1.70965
2282,0,0,1.70971
2287,2,5,1.70984
2294,4,6,1.70987
2283,0,0,1.71003
2269,4,5,1.71012
2269,3,1,1.71012
2270,1,4,1.71026
2273,2,0,1.71031
2280,1,0,1.71035
2289,2,5,1.71049
2281,4,1,1.71049
2284,2,1,1.71054
2301,3,4,1.71065
2295,2,2,1.71076
2287,1,6,1.71077
2271,0,5,1.71077
2271,3,6,1.71077
2283,1,5,1.71077
2285,2,1,1.71086
2293,4,2,1.71122
2293,0,4,1.71141
2288,0,1,1.71165
2274,3,6,1.71174
2274,0,5,1.71174
2317,1,1,1.71189
2294,1,3,1.71192
2299,2,2,1.71205
2296,4,2,1.71219
2290,0,1,1.71229
2301,4,0,1.71232
2300,2,2,1.71237
2319,1,1,1.71254
2282,3,5,1.71267
2297,1,3,1.71289
2281,2,0,1.7129
2292,0,1,1.71294
2298,1,3,1.71321
2304,4,0,1.71329
2303,3,2,1.71353
2304,2,2,1.71366
2296,1,6,1.71368
2296,4,3,1.71368
2276,2,3,1.71369
2308,2,4,1.71402
2302,0,4,1.71432
2282,4,5,1.71434
2299,1,6,1.71465
2291,0,3,1.71466
2279,2,3,1.71466
2283,4,5,1.71466
2309,4,6,1.71472
2326,1,1,1.71479
2311,4,6,1.71537
2305,2,5,1.71566
2307,4,2,1.71575
2298,4,1,1.716
2299,4,1,1.71632
2303,0,1,1.7165
2315,4,6,1.71666
2294,3,0,1.71693
2290,0,5,1.71693
2316,4,6,1.71698
2305,0,1,1.71715
2318,2,4,1.71725
2300,0,3,1.71758
2292,3,6,1.71758
2297,0,2,1.71772
2307,0,1,1.7178
2313,0,4,1.71788
2301,0,3,1.7179
2317,3,2,1.71805
2315,4,2,1.71834
2303,0,6,1.71836
2314,1,3,1.71839
2298,2,0,1.71842
2299,2,0,1.71874
2304,0,3,1.71887
2315,2,5,1.7189
2322,4,6,1.71892
2297,1,4,1.71902
2317,1,3,1.71936
2322,2,2,1.71948
2314,4,3,1.7195
2302,3,0,1.71953
2318,1,3,1.71968
2302,2,0,1.71971
2319,0,4,1.71982
2318,2,5,1.71987
2304,0,2,1.71999
2320,0,4,1.72014
2304,3,0,1.72018
2319,2,5,1.72019
2309,0,6,1.72031
2305,0,2,1.72031
2301,0,5,1.7205
2301,3,6,1.7205
2322,4,2,1.7206
2318,3,3,1.72061
2312,1,0,1.72072
2302,3,1,1.72083
2306,2,0,1.72101
2319,1,6,1.72112
2303,3,1,1.72115
2299,1,2,1.72116
2318,0,0,1.72136
2320,1,6,1.72145
2308,3,0,1.72147
2304,3,1,1.72148
2325,4,2,1.72157
2317,1,5,1.72178
2305,0,5,1.7218
2316,4,1,1.72183
2333,2,4,1.7221
2332,4,6,1.72215
2349,1,1,1.7222
2323,3,3,1.72223
2317,1,0,1.72234
2312,3,5,1.7224
2334,2,4,1.72242
2311,3,0,1.72245
2318,4,1,1.72248
2350,1,1,1.72252
2319,4,1,1.7228
2325,3,3,1.72288
2307,4,4,1.72301
2314,3,5,1.72305
2317,0,3,1.72309
2320,4,1,1.72313
2329,1,3,1.72324
2319,0,6,1.72355
2322,1,0,1.72396
2317,3,5,1.72402
2331,2,5,1.72407
2333,0,4,1.72434
2321,0,3,1.72438
2313,3,6,1.7244
2322,0,6,1.72452
2345,3,4,1.72485
2313,4,4,1.72496
2335,0,4,1.72499
2331,4,3,1.725
2334,2,5,1.72504
2336,0,4,1.72531
2332,1,6,1.72533
2335,2,5,1.72536
2342,4,6,1.72538
2327,1,0,1.72558
2313,2,3,1.7257
2334,3,3,1.72579
2326,0,3,1.726
2322,2,0,1.7262
2343,2,2,1.72626
2339,0,4,1.72628
2335,4,3,1.7263
2350,3,4,1.72646
2318,4,4,1.72658
2324,2,6,1.72666
2346,4,6,1.72667
2341,4,2,1.72674
2340,1,3,1.72679
2341,0,4,1.72693
2364,1,1,1.72703
2322,3,1,1.72732
2322,3,6,1.72732
2365,1,1,1.72735
2343,4,2,1.72739
2339,3,3,1.72741
2333,1,0,1.72752
2327,2,6,1.72764
2366,1,1,1.72767
2337,2,1,1.7277
2334,1,0,1.72785
2320,2,3,1.72798
2349,2,2,1.7282
2345,0,4,1.72822
2341,1,6,1.72824
2336,4,1,1.72831
2342,3,3,1.72838
2349,3,2,1.72839
2334,0,6,1.72841
2335,0,6,1.72873
2341,0,1,1.7288
2339,1,5,1.7289
2331,2,6,1.72893
2327,3,6,1.72894
2342,0,0,1.72913
2342,0,1,1.72913
2336,0,3,1.72924
2339,4,1,1.72928
2345,3,3,1.72935
2359,3,4,1.72936
2372,1,1,1.7296
2355,4,0,1.72976
2354,2,2,1.72982
2349,2,5,1.72989
2330,0,5,1.72992
2326,1,2,1.72993
2341,1,0,1.73011
2350,2,5,1.73021
2356,2,2,1.73046
2352,0,4,1.73049
2344,1,5,1.73052
2336,3,0,1.73055
2337,3,0,1.73088
2333,3,1,1.73089
2329,2,3,1.7309
2354,4,2,1.73094
2364,3,4,1.73098
2359,4,0,1.73106
2352,3,3,1.73161
2346,1,0,1.73173
2355,2,5,1.73183
2340,2,6,1.73185
2345,0,6,1.73197
2341,2,6,1.73218
2380,1,1,1.73218
2348,4,1,1.73219
2333,1,2,1.7322
2333,2,3,1.7322
2336,4,4,1.73243
2339,0,5,1.73284
2340,1,4,1.73298
2719,4,0,1.73303
2344,2,6,1.73315
2357,3,3,1.73323
2368,2,4,1.7334
2360,2,5,1.73345
2352,1,0,1.73368
2338,2,3,1.73382
2373,3,4,1.73388
2366,3,2,1.73388
2351,0,6,1.73392
2347,0,2,1.73393
2352,0,6,1.73424
2372,2,4,1.73469
2350,3,5,1.73472
2345,3,1,1.73479
2366,4,2,1.73482
2376,3,4,1.73485
2350,2,6,1.73509
2342,1,2,1.73512
2351,0,2,1.73523
2345,4,4,1.73535
2351,2,6,1.73542
2351,3,0,1.73542
2367,2,5,1.73571
2362,2,1,1.73579
2353,0,2,1.73588
2363,0,0,1.73592
2353,2,6,1.73607
2374,2,2,1.73628
2362,1,5,1.73635
2376,4,6,1.73636
2381,3,4,1.73646
2367,1,6,1.73665
2356,3,5,1.73666
2347,2,3,1.73675
2377,4,0,1.73687
2368,4,3,1.73698
2360,0,3,1.73702
2356,2,6,1.73704
2353,1,4,1.73719
2380,2,4,1.73727
2377,3,2,1.73744
2359,3,5,1.73764
2382,2,4,1.73792
2355,0,5,1.73803
2376,4,2,1.73806
2364,0,6,1.73813
2356,4,5,1.73836
2356,3,1,1.73836
2380,3,2,1.73841
2373,3,3,1.73841
2362,2,6,1.73899
2358,0,5,1.739
2382,3,2,1.73905
2402,1,1,1.73926
2370,4,1,1.73932
2368,0,6,1.73943
2360,1,4,1.73947
2365,3,5,1.73958
2386,4,6,1.73959
2381,0,4,1.73986
2362,1,4,1.74012
2365,2,0,1.74015
2378,4,3,1.74021
2358,2,3,1.74032
2358,1,2,1.74032
2377,0,0,1.74046
2368,3,5,1.74056
2378,0,1,1.74078
2364,4,5,1.74095
2388,3,2,1.74099
2391,4,6,1.7412
2377,1,5,1.74121
2380,0,0,1.74143
2380,0,1,1.74143
2369,2,0,1.74144
2366,3,6,1.7416
2380,2,1,1.74162
2371,0,2,1.74172
2393,4,6,1.74185
2375,0,3,1.74188
2378,1,0,1.7421
2368,3,1,1.74225
2389,4,2,1.74226
2372,2,0,1.74242
2389,0,4,1.74245
2412,1,1,1.74248
2375,3,0,1.7432
2371,0,5,1.74322
2367,1,2,1.74324
2396,2,2,1.74339
2388,4,3,1.74345
2387,0,1,1.74369
2383,1,0,1.74372
2400,2,4,1.74373
2373,0,5,1.74387
2394,4,2,1.74388
2404,3,4,1.74389
2399,4,0,1.74398
2384,1,0,1.74404
2378,3,0,1.74418
2373,4,4,1.74444
2379,2,6,1.7445
2384,0,6,1.74461
2402,4,6,1.74476
2397,4,2,1.74485
2391,0,0,1.74499
2391,2,1,1.74518
2397,2,5,1.74541
2389,1,0,1.74566
2395,1,6,1.74571
2387,0,3,1.74577
2379,4,5,1.74582
2379,0,5,1.74582
2384,0,2,1.74593
2378,4,4,1.74606
2376,1,2,1.74617
2385,2,6,1.74645
2381,0,5,1.74647
2401,2,5,1.74671
2378,2,3,1.74682
2409,4,6,1.74702
2388,0,2,1.74723
2398,0,0,1.74725
2411,2,4,1.74728
2384,3,6,1.74744
2410,4,0,1.74753
2399,0,0,1.74758
2385,3,6,1.74777
2386,1,4,1.7479
2387,1,4,1.74823
2403,4,3,1.7483
2409,4,2,1.74873
2384,2,3,1.74877
2408,1,3,1.74878
2415,4,6,1.74896
2397,0,3,1.74901
2403,2,1,1.74906
2389,0,5,1.74907
2406,4,3,1.74927
2401,4,1,1.74936
2394,3,0,1.74936
2390,0,5,1.74939
2390,4,5,1.74939
2399,0,3,1.74966
2391,4,5,1.74972
2396,0,2,1.74982
2416,2,2,1.74985
2412,0,4,1.74989
2392,3,1,1.75004
2388,1,2,1.75007
2420,2,4,1.75019
2410,3,3,1.75038
2413,1,3,1.7504
2402,0,6,1.75044
2408,0,1,1.75049
2397,2,0,1.75053
2413,2,5,1.75059
2402,0,3,1.75063
2390,1,2,1.75071
2426,3,4,1.75099
2395,0,5,1.75101
2410,0,0,1.75114
2416,0,4,1.75118
2400,2,6,1.75131
2417,4,2,1.75131
2396,3,6,1.75134
2396,0,5,1.75134
2417,0,4,1.7515
2416,2,5,1.75156
2408,4,1,1.75163
2393,1,2,1.75169
2406,0,6,1.75174
2402,3,0,1.75196
2415,4,3,1.75219
2404,3,5,1.75223
2425,4,0,1.75238
2419,2,5,1.75253
2424,3,2,1.75262
2444,1,1,1.75278
2397,2,3,1.75299
2416,0,1,1.75308
2421,2,5,1.75318
2426,3,2,1.75327
2428,4,0,1.75335
2411,0,6,1.75336
2429,4,6,1.75348
2412,0,6,1.75368
2404,1,4,1.75375
2414,1,0,1.75376
2420,4,3,1.7538
2415,4,1,1.7539
2408,3,0,1.7539
2415,1,0,1.75409
2425,0,4,1.75409
2433,2,4,1.75439
2422,4,3,1.75445
2418,1,5,1.75449
2426,1,3,1.7546
2407,1,4,1.75472
2410,2,0,1.75474
2428,4,2,1.75487
2431,3,2,1.75489
2427,1,3,1.75493
2422,0,1,1.75502
2418,1,0,1.75506
2434,4,6,1.75509
2413,0,2,1.75534
2423,0,1,1.75534
2412,2,0,1.75539
2425,1,6,1.75542
2409,3,1,1.75556
2434,2,2,1.75566
2431,4,2,1.75584
2410,4,5,1.75588
2454,1,1,1.756
2423,1,5,1.75611
2409,4,4,1.75613
2425,2,1,1.75618
2411,3,6,1.75621
2407,2,3,1.75624
2436,2,2,1.75631
2417,3,5,1.75644
2420,0,3,1.75647
2436,3,2,1.7565
2412,4,5,1.75653
2417,0,2,1.75663
2440,2,4,1.75665
2417,2,6,1.75682
2413,3,1,1.75686
2409,2,3,1.75689
2438,2,2,1.75696
2457,1,1,1.75697
2414,1,4,1.75699
2414,0,5,1.75718
2429,0,1,1.75729
2442,2,4,1.75729
2434,2,5,1.75738
2415,4,5,1.7575
2432,1,6,1.75769
2420,2,6,1.7578
2436,1,3,1.75784
2431,0,1,1.75793
2426,0,6,1.75822
2430,1,5,1.75837
2418,4,5,1.75848
2418,0,5,1.75848
2414,2,3,1.75851
2435,4,3,1.75866
2427,0,3,1.75873
2419,3,6,1.7588
2444,2,2,1.7589
2444,3,2,1.75909
2420,3,6,1.75913
2416,2,3,1.75916
2421,1,4,1.75926
2432,1,0,1.75959
2448,4,6,1.75961
2438,4,3,1.75963
2436,2,1,1.75974
2419,2,3,1.76013
2435,4,1,1.76037
2424,3,6,1.76043
2433,0,6,1.76049
2456,3,4,1.76067
2433,0,3,1.76068
2451,4,0,1.76077
2422,2,3,1.76111
2470,1,1,1.76115
2423,1,2,1.76143
2454,4,6,1.76155
2428,0,5,1.76172
2456,2,4,1.76182
2443,0,1,1.76182
2449,0,4,1.76185
2445,4,3,1.76189
2446,3,3,1.76203
2429,3,1,1.76205
2429,0,5,1.76205
2446,4,3,1.76222
2451,4,2,1.7623
2430,0,5,1.76237
2426,1,2,1.76241
2457,4,0,1.76271
2440,0,6,1.76276
2442,1,0,1.76283
2435,2,0,1.76285
2448,4,3,1.76286
2448,1,6,1.76286
2440,0,3,1.76295
2453,4,2,1.76295
2450,3,3,1.76332
2429,1,2,1.76338
2444,1,0,1.76348
2432,4,4,1.76359
2462,2,4,1.76375
2451,4,3,1.76383
2447,1,5,1.76388
2466,3,4,1.76389
2456,4,2,1.76392
2448,1,5,1.7642
2456,1,3,1.7643
2436,0,5,1.76432
2457,1,3,1.76463
2433,1,2,1.76468
2462,3,2,1.7649
2434,2,3,1.76501
2455,4,3,1.76513
2458,2,5,1.76514
2456,3,3,1.76526
2439,3,1,1.76529
2439,3,6,1.76529
2438,4,4,1.76554
2457,3,3,1.76558
2484,1,1,1.76566
2468,2,4,1.76569
2457,4,3,1.76578
2446,3,5,1.76585
2449,0,3,1.76586
2458,3,3,1.76591
2467,4,0,1.76594
2441,4,5,1.76594
2474,3,4,1.76648
2458,0,0,1.76667
2449,3,5,1.76682
2444,4,5,1.76692
2440,2,3,1.76696
2449,0,2,1.76701
2476,3,4,1.76712
2462,3,3,1.7672
2460,0,0,1.76732
2446,1,4,1.76738
2467,4,2,1.76748
2454,0,3,1.76748
2442,2,3,1.7676
2474,2,4,1.76763
2447,3,1,1.76789
2443,2,3,1.76793
2474,4,6,1.76801
2452,2,6,1.76817
2468,1,3,1.76818
2457,0,6,1.76826
2465,1,6,1.76836
2452,2,0,1.76837
2481,3,4,1.76873
2451,3,1,1.76919
2478,4,6,1.7693
2460,0,3,1.76943
2463,4,1,1.76944
2484,3,4,1.7697
2464,4,1,1.76977
2449,1,2,1.76988
2468,0,1,1.76991
2470,4,3,1.76998
2469,0,0,1.77023
2465,1,0,1.77028
2455,1,4,1.7703
2471,4,3,1.77031
2474,2,5,1.77032
2460,3,5,1.77039
2463,0,3,1.7704
2456,1,4,1.77062
2471,0,0,1.77088
2474,3,3,1.77108
2461,2,6,1.77109
2472,0,1,1.77121
2466,0,3,1.77137
2462,3,0,1.77142
2459,1,4,1.77159
2480,0,4,1.77187
2468,0,3,1.77202
2475,2,1,1.77237
2461,4,5,1.77243
2489,2,4,1.77247
2478,4,3,1.77257
2470,0,3,1.77267
2473,4,1,1.77268
2460,4,4,1.77268
2479,3,3,1.7727
2482,1,3,1.77271
2462,3,6,1.77276
2474,4,1,1.77301
2463,3,6,1.77308
2463,3,1,1.77308
2491,2,4,1.77312
2464,1,4,1.77322
2480,4,3,1.77322
2483,2,5,1.77323
2476,1,5,1.77327
2508,1,1,1.77339
2460,1,2,1.77345
2492,4,6,1.77383
2486,1,3,1.774
2492,4,0,1.77402
2483,4,3,1.77419
2487,1,3,1.77433
2494,4,6,1.77447
2473,3,5,1.7746
2479,4,1,1.77462
2477,0,6,1.77475
2469,1,4,1.77484
2494,3,2,1.77524
2475,3,5,1.77525
2474,3,0,1.77531
2491,0,4,1.77543
2483,1,0,1.77611
2476,2,0,1.77615
2497,3,2,1.77621
2517,1,1,1.77629
2473,3,6,1.77633
2490,1,6,1.77645
2479,3,5,1.77655
2495,0,4,1.77672
2499,3,2,1.77686
2502,4,6,1.77706
2501,2,2,1.77731
2491,0,0,1.77736
2497,0,4,1.77737
2481,0,2,1.77739
2480,2,0,1.77745
2501,3,2,1.7775
2482,3,5,1.77752
2491,2,1,1.77755
2497,1,3,1.77756
2502,2,2,1.77763
2504,4,6,1.7777
2482,2,6,1.7779
2498,2,5,1.77808
2493,2,1,1.7782
2506,4,6,1.77835
2485,3,5,1.77849
2497,3,3,1.77853
2478,4,4,1.77853
2505,2,2,1.7786
2508,2,4,1.77861
2498,3,3,1.77885
2485,2,6,1.77888
2481,3,1,1.77893
2498,4,3,1.77904
2508,4,0,1.77919
2482,3,6,1.77925
2482,0,5,1.77925
2510,2,4,1.77925
2509,4,0,1.77951
2505,1,3,1.78015
2485,0,5,1.78022
2500,0,0,1.78027
2506,0,4,1.78028
2512,4,6,1.78029
2496,1,0,1.78032
2506,2,5,1.78067
2508,4,2,1.78073
2498,1,0,1.78097
2509,4,2,1.78106
2513,2,2,1.78119
2508,2,5,1.78131
2492,2,0,1.78134
2510,4,2,1.78138
2515,4,0,1.78145
2493,3,0,1.78147
2502,1,5,1.78169
2488,4,4,1.78178
2490,3,6,1.78185
2507,4,3,1.78195
2503,1,5,1.78201
2511,1,3,1.78209
2517,4,0,1.78209
2516,2,2,1.78216
2491,3,1,1.78217
2512,0,4,1.78222
2516,3,2,1.78235
2490,4,4,1.78243
2496,2,0,1.78264
2498,0,2,1.7829
2538,1,1,1.78305
2522,2,4,1.78313
2494,3,6,1.78315
2495,1,4,1.78328
2539,1,1,1.78337
2495,3,6,1.78347
2510,0,0,1.78351
2508,4,1,1.78402
2523,4,0,1.78403
2497,3,6,1.78412
2514,1,6,1.78422
2496,4,4,1.78437
2525,4,6,1.78448
2494,1,2,1.78449
2510,4,1,1.78467
2516,3,3,1.78467
2525,4,0,1.78468
2500,3,1,1.78509
2501,1,4,1.78522
2499,4,4,1.78535
2518,1,6,1.78551
2533,3,4,1.78551
2530,2,4,1.78571
2502,4,5,1.78574
2517,0,1,1.78577
2513,1,0,1.78583
2501,4,4,1.786
2548,1,1,1.78627
2530,4,0,1.78629
2504,3,6,1.78639
2524,2,5,1.78649
2529,3,2,1.78655
2509,3,0,1.78666
2522,4,3,1.78681
2514,0,3,1.78693
2897,3,5,1.78697
2512,3,5,1.78725
2524,4,3,1.78746
2516,0,3,1.78758
2533,2,2,1.78765
2535,4,6,1.78771
2504,2,3,1.78774
2530,4,2,1.78785
2535,4,0,1.78791
2529,2,5,1.7881
2527,3,3,1.78823
2514,2,6,1.78828
2514,2,0,1.78848
2537,4,0,1.78855
2538,4,0,1.78888
2529,3,3,1.78888
2540,2,4,1.78894
2512,3,6,1.78899
2508,2,3,1.78904
2527,2,1,1.7892
2522,0,6,1.78933
2530,4,3,1.7894
2530,1,6,1.7894
2538,3,2,1.78946
2531,3,3,1.78953
2514,3,1,1.78964
2514,0,5,1.78964
2536,4,2,1.78978
2530,0,1,1.78998
2547,3,4,1.79003
2536,1,3,1.79017
2525,0,3,1.79049
2532,0,1,1.79063
2513,1,2,1.79067
2537,2,5,1.79069
2534,4,3,1.79069
2533,0,1,1.79095
2540,0,4,1.79127
2524,0,2,1.79133
2536,1,6,1.79134
2520,1,4,1.79139
2529,0,6,1.7916
2526,3,5,1.79179
2541,1,3,1.79179
2546,2,2,1.79185
2541,2,5,1.79198
2532,1,0,1.79199
2522,1,4,1.79204
2549,4,6,1.79224
2543,0,4,1.79224
2527,0,2,1.7923
2540,3,3,1.79244
2534,4,1,1.79244
2523,0,5,1.79256
2523,3,1,1.79256
2552,2,4,1.79282
2528,2,6,1.79282
2556,3,4,1.79294
2542,3,3,1.79309
2540,0,1,1.79322
2521,2,3,1.79326
2547,4,2,1.79334
2531,0,2,1.7936
2571,1,1,1.79367
2548,1,3,1.79405
2528,3,1,1.79418
2549,0,4,1.79418
2545,1,6,1.79425
2573,1,1,1.79432
2549,1,3,1.79438
2545,0,0,1.79483
2539,0,6,1.79484
2562,3,4,1.79487
2526,1,2,1.79489
2526,2,3,1.79489
2547,1,6,1.7949
2552,4,2,1.79496
2531,1,4,1.79496
2545,2,1,1.79503
2531,4,5,1.79515
2548,4,3,1.79522
2559,4,6,1.79547
2536,2,0,1.79561
2548,0,0,1.79581
2544,1,0,1.79587
2560,4,0,1.79598
2554,1,3,1.79599
2545,4,1,1.796
2552,1,6,1.79652
2560,3,2,1.79657
2564,2,4,1.79669
2558,4,2,1.7969
2557,1,3,1.79696
2564,4,6,1.79708
2537,3,1,1.7971
2569,3,4,1.79713
2553,0,1,1.79742
2538,3,1,1.79743
2547,0,6,1.79743
2534,2,3,1.79749
2560,4,2,1.79754
2539,3,1,1.79775
2535,1,2,1.79781
2566,4,0,1.79792
2551,4,1,1.79795
2540,4,5,1.79808
2585,1,1,1.79818
2555,2,1,1.79827
2546,3,5,1.79827
2541,3,1,1.7984
2558,4,3,1.79846
2566,3,2,1.79851
2568,4,0,1.79857
2553,4,1,1.79859
2540,4,4,1.79866
2548,3,5,1.79892
2547,3,0,1.79898
2558,0,0,1.79904
2560,4,3,1.7991
2554,1,0,1.79911
2588,1,1,1.79915
2544,1,4,1.79918
2569,2,2,1.79928
2549,0,2,1.79944
2548,2,0,1.7995
2549,2,6,1.79963
2577,3,4,1.79971
2567,4,2,1.79981
2557,4,1,1.79989
2551,3,5,1.79989
2568,4,2,1.80013
2547,1,4,1.80015
2552,2,6,1.80061
2563,0,1,1.80066
2560,4,1,1.80086
2554,3,5,1.80087
2549,3,1,1.801
2566,1,6,1.80105
2571,4,2,1.8011
2562,1,5,1.80112
2567,3,3,1.80117
2564,2,1,1.80118
2558,0,3,1.80119
2572,4,2,1.80142
2563,1,5,1.80144
2571,1,3,1.80149
2559,0,3,1.80151
2551,3,1,1.80165
2576,3,2,1.80174
2556,2,6,1.8019
2573,0,4,1.80194
2557,0,2,1.80203
2573,1,3,1.80214
2557,3,0,1.80223
2580,4,6,1.80225
2553,0,5,1.80229
2573,2,5,1.80233
2558,3,0,1.80255
2571,1,6,1.80266
2555,1,4,1.80275
2581,4,0,1.80277
2560,3,5,1.80281
2577,4,2,1.80304
2559,2,0,1.80307
2556,1,4,1.80307
2582,4,0,1.80309
2571,0,1,1.80325
2588,3,4,1.80326
2573,1,6,1.80331
2552,1,2,1.80333
2552,2,3,1.80333
2574,3,3,1.80344
2562,3,5,1.80346
2561,3,0,1.80353
2557,3,1,1.80359
2558,1,4,1.80372
2562,2,6,1.80385
2558,4,5,1.80392
2575,1,6,1.80396
2580,4,2,1.80401
2591,3,4,1.80423
2579,2,5,1.80427
2576,1,6,1.80428
2563,2,0,1.80437
2577,3,3,1.80441
2592,3,4,1.80455
2605,1,1,1.80462
2556,1,2,1.80463
2556,2,3,1.80463
2582,0,4,1.80485
2561,0,5,1.80489
2562,1,4,1.80502
2588,4,0,1.80503
2589,4,6,1.80516
2577,0,0,1.80519
2558,2,3,1.80528
2584,4,2,1.8053
2589,4,0,1.80535
2574,4,1,1.80539
2567,3,0,1.80547
2584,0,4,1.8055
2580,4,3,1.80558
2574,1,0,1.80559
2576,1,5,1.80565
2568,3,0,1.8058
2579,0,1,1.80584
2579,0,0,1.80584
2581,1,6,1.8059
2585,1,3,1.80602
2569,2,6,1.80612
2592,4,0,1.80632
2583,3,3,1.80635
2594,4,6,1.80677
2567,4,5,1.80684
2578,1,0,1.80689
2572,3,0,1.80709
2589,0,4,1.80712
2583,0,0,1.80713
2568,3,6,1.80716
2589,1,3,1.80731
2567,4,4,1.80742
2596,4,0,1.80761
2595,2,2,1.80768
2591,0,4,1.80776
2579,0,6,1.8078
2588,1,6,1.80816
2592,1,3,1.80828
2570,4,4,1.8084
2589,4,3,1.80849
2587,2,1,1.80863
2578,3,5,1.80865
2577,2,6,1.80871
2577,3,0,1.80871
2573,0,5,1.80879
2573,3,1,1.80879
2600,4,0,1.8089
2594,1,3,1.80893
2599,2,2,1.80897
2575,1,4,1.80924
2586,4,1,1.80928
2607,3,4,1.8094
2580,3,0,1.80969
2593,1,6,1.80978
2598,4,2,1.80983
2572,1,2,1.80983
2577,1,4,1.80989
2605,2,4,1.80993
2577,3,6,1.81008
2594,4,3,1.81011
2606,2,4,1.81025
2590,4,1,1.81058
2579,0,5,1.81073
2575,1,2,1.8108
2600,2,5,1.81107
2576,2,3,1.81113
2593,1,5,1.81116
2581,1,4,1.81119
2601,1,3,1.81119
2593,4,1,1.81155
2591,0,6,1.81169
2578,2,3,1.81178
2600,3,3,1.81185
2596,1,5,1.81213
2584,1,4,1.81216
2589,3,5,1.81221
2605,0,4,1.81229
2606,0,4,1.81261
2617,3,4,1.81262
2612,4,0,1.81278
2594,0,3,1.81285
2607,0,4,1.81294
2595,0,6,1.81298
2632,1,1,1.81331
2592,0,2,1.81338
2599,4,1,1.81349
2615,4,6,1.81355
2605,1,6,1.81367
2589,1,4,1.81378
2597,0,3,1.81383
2593,2,6,1.8139
2610,0,4,1.81391
2587,4,4,1.81392
2634,1,1,1.81396
2594,0,2,1.81403
2594,2,6,1.81423
2590,4,5,1.8143
2607,4,3,1.81431
2612,4,2,1.81436
2602,4,1,1.81446
2599,0,3,1.81447
2612,0,4,1.81455
2606,0,0,1.81458
2620,2,4,1.81477
2596,3,0,1.81488
2590,4,4,1.81489
2593,1,4,1.81508
2610,3,3,1.81509
2615,0,4,1.81552
2594,3,1,1.8156
2594,3,6,1.8156
2610,0,1,1.81587
2621,2,2,1.81608
2609,1,5,1.81634
2622,2,2,1.81641
2602,3,5,1.81643
2612,2,1,1.81672
2609,4,1,1.81673
2618,2,5,1.81689
2620,4,2,1.81694
2626,4,6,1.81711
2603,3,0,1.81715
2614,0,1,1.81717
2600,1,4,1.81735
2617,4,3,1.81755
2627,4,0,1.81763
2622,1,3,1.81798
2611,0,6,1.81817
2602,0,5,1.8182
2629,4,0,1.81827
2611,0,3,1.81836
2618,0,1,1.81846
2620,1,6,1.81852
2603,3,1,1.81852
2604,1,4,1.81865
2604,3,6,1.81885
2629,3,2,1.81886
2615,1,0,1.81887
2630,2,2,1.81899
2637,3,4,1.81908
2616,1,0,1.8192
2601,1,2,1.81925
2634,2,4,1.81929
2610,3,0,1.81942
2651,1,1,1.81943
2621,0,1,1.81943
2606,4,5,1.8195
2606,3,6,1.8195
2611,0,2,1.81954
2627,1,3,1.8196
2611,2,6,1.81974
2634,4,0,1.81989
2616,0,3,1.81998
2604,1,2,1.82022
2636,4,6,1.82034
2654,1,1,1.8204
2624,0,0,1.82041
2626,1,6,1.82046
2609,3,6,1.82047
2634,3,2,1.82048
2636,4,0,1.82053
2610,4,5,1.82079
2635,3,2,1.8208
2631,1,3,1.82089
2628,1,6,1.82111
2632,1,3,1.82122
2637,2,2,1.82125
2621,0,6,1.82141
2638,2,2,1.82157
2634,0,4,1.82167
2658,1,1,1.82168
2618,0,2,1.82181
